order_id,order_date,ship_date,ship_mode,customer_id,sales_rep,location_id,product_id,sales,quantity,discount,profit,customer_name,segment,product_name,category,sub_category,sales_team,sales_team_manager,city,state,postal_code,region
US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,Organic,"33614,Tampa",FUR-TA-10001705,233.86,2.0,0.45,-102.05,Christopher Schild,Home Office,Bush Advantage Collection Round Conference Table,Furniture,Tables,Organic,Organic,Tampa,Florida,33614.0,South
US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,Organic,"33614,Tampa",FUR-TA-10003473,620.61,3.0,0.45,-248.25,Christopher Schild,Home Office,Bretford Rectangular Conference Table Tops,Furniture,Tables,Organic,Organic,Tampa,Florida,33614.0,South
US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,Organic,"33614,Tampa",OFF-BI-10001679,5.33,2.0,0.7,-3.55,Christopher Schild,Home Office,GBC Instant Index System for Binding Systems,Office Supplies,Binders,Organic,Organic,Tampa,Florida,33614.0,South
US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,Organic,"33614,Tampa",FUR-FU-10004017,258.07,3.0,0.2,0.0,Christopher Schild,Home Office,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Furniture,Furnishings,Organic,Organic,Tampa,Florida,33614.0,South
US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,Erica Jones,"33614,Tampa",TEC-AC-10003832,617.98,3.0,0.2,-7.72,Christopher Schild,Home Office,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,Technology,Accessories,Alfa,James Goodwill,Tampa,Florida,33614.0,South
CA-2017-160514,2017-11-12,2017-11-16,Standard Class,DB-13120,Daniel Gates,"95051,Santa Clara",OFF-PA-10002479,10.56,2.0,0.0,4.75,David Bremer,Corporate,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Office Supplies,Paper,Charlie,Alisha Cordwell,Santa Clara,California,95051.0,West
CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,Organic,"60610,Chicago",OFF-PA-10003349,25.92,5.0,0.2,9.4,Ken Lonsdale,Consumer,Xerox 1957,Office Supplies,Paper,Organic,Organic,Chicago,Illinois,60610.0,Central
CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,Organic,"60610,Chicago",FUR-FU-10000576,419.68,5.0,0.6,-356.73,Ken Lonsdale,Consumer,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Furniture,Furnishings,Organic,Organic,Chicago,Illinois,60610.0,Central
CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,Organic,"60610,Chicago",FUR-FU-10004351,11.69,3.0,0.6,-4.68,Ken Lonsdale,Consumer,Staple-based wall hangings,Furniture,Furnishings,Organic,Organic,Chicago,Illinois,60610.0,Central
CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,Organic,"60610,Chicago",TEC-PH-10000011,31.98,2.0,0.2,11.19,Ken Lonsdale,Consumer,PureGear Roll-On Screen Protector,Technology,Phones,Organic,Organic,Chicago,Illinois,60610.0,Central
CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,Organic,"60610,Chicago",FUR-TA-10002607,177.23,5.0,0.5,-120.51,Ken Lonsdale,Consumer,KI Conference Tables,Furniture,Tables,Organic,Organic,Chicago,Illinois,60610.0,Central
CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,Organic,"60610,Chicago",FUR-FU-10002505,4.04,3.0,0.6,-2.83,Ken Lonsdale,Consumer,Eldon 100 Class Desk Accessories,Furniture,Furnishings,Organic,Organic,Chicago,Illinois,60610.0,Central
CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,Organic,"60610,Chicago",OFF-AR-10004685,7.41,2.0,0.2,1.2,Ken Lonsdale,Consumer,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Office Supplies,Art,Organic,Organic,Chicago,Illinois,60610.0,Central
CA-2014-131926,2014-06-01,2014-06-06,Second Class,DW-13480,Organic,"55044,Lakeville",FUR-CH-10004063,2001.86,7.0,0.0,580.54,Dianna Wilson,Home Office,Global Deluxe High-Back Manager's Chair,Furniture,Chairs,Organic,Organic,Lakeville,Minnesota,55044.0,Central
CA-2014-131926,2014-06-01,2014-06-06,Second Class,DW-13480,Organic,"55044,Lakeville",OFF-ST-10002276,166.72,2.0,0.0,41.68,Dianna Wilson,Home Office,Safco Steel Mobile File Cart,Office Supplies,Storage,Organic,Organic,Lakeville,Minnesota,55044.0,Central
CA-2014-131926,2014-06-01,2014-06-06,Second Class,DW-13480,Organic,"55044,Lakeville",OFF-PA-10004082,47.88,6.0,0.0,23.94,Dianna Wilson,Home Office,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Office Supplies,Paper,Organic,Organic,Lakeville,Minnesota,55044.0,Central
CA-2014-131926,2014-06-01,2014-06-06,Second Class,DW-13480,Organic,"55044,Lakeville",OFF-AP-10002945,1503.25,5.0,0.0,496.07,Dianna Wilson,Home Office,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Office Supplies,Appliances,Organic,Organic,Lakeville,Minnesota,55044.0,Central
CA-2014-131926,2014-06-01,2014-06-06,Second Class,DW-13480,Jimmy Grey,"55044,Lakeville",OFF-PA-10000061,25.92,4.0,0.0,12.44,Dianna Wilson,Home Office,Xerox 205,Office Supplies,Paper,Charlie,Alisha Cordwell,Lakeville,Minnesota,55044.0,Central
CA-2016-154739,2016-12-10,2016-12-15,Second Class,LH-17155,Organic,"94109,San Francisco",FUR-CH-10002965,321.57,2.0,0.2,28.14,Logan Haushalter,Consumer,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Furniture,Chairs,Organic,Organic,San Francisco,California,94109.0,West
CA-2016-145625,2016-09-11,2016-09-17,Standard Class,KC-16540,Organic,"92037,San Diego",OFF-PA-10004569,7.61,1.0,0.0,3.58,Kelly Collister,Consumer,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",Office Supplies,Paper,Organic,Organic,San Diego,California,92037.0,West
CA-2016-145625,2016-09-11,2016-09-17,Standard Class,KC-16540,Organic,"92037,San Diego",TEC-AC-10003832,3347.37,13.0,0.0,636.0,Kelly Collister,Consumer,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,Technology,Accessories,Organic,Organic,San Diego,California,92037.0,West
CA-2016-146941,2016-12-10,2016-12-13,First Class,DL-13315,Organic,"10024,New York City",OFF-ST-10001228,80.58,6.0,0.0,22.56,Delfina Latchford,Consumer,"Fellowes Personal Hanging Folder Files, Navy",Office Supplies,Storage,Organic,Organic,New York City,New York,10024.0,East
CA-2016-146941,2016-12-10,2016-12-13,First Class,DL-13315,Organic,"10024,New York City",OFF-EN-10003296,361.92,4.0,0.0,162.86,Delfina Latchford,Consumer,Tyvek Side-Opening Peel & Seel Expanding Envelopes,Office Supplies,Envelopes,Organic,Organic,New York City,New York,10024.0,East
US-2015-159982,2015-11-28,2015-12-04,Standard Class,DR-12880,Anne Wu,"60623,Chicago",FUR-FU-10002505,12.13,9.0,0.6,-8.49,Dan Reichenbach,Corporate,Eldon 100 Class Desk Accessories,Furniture,Furnishings,Delta,Britanny Bold,Chicago,Illinois,60623.0,Central
US-2015-159982,2015-11-28,2015-12-04,Standard Class,DR-12880,Daniel Gates,"60623,Chicago",OFF-ST-10004804,82.37,2.0,0.2,-19.56,Dan Reichenbach,Corporate,"Belkin 19"" Vented Equipment Shelf, Black",Office Supplies,Storage,Charlie,Alisha Cordwell,Chicago,Illinois,60623.0,Central
US-2015-159982,2015-11-28,2015-12-04,Standard Class,DR-12880,Steve Pepple,"60623,Chicago",OFF-ST-10001590,53.92,5.0,0.2,4.04,Dan Reichenbach,Corporate,"Tenex Personal Project File with Scoop Front Design, Black",Office Supplies,Storage,Bravo,Tracy Banks,Chicago,Illinois,60623.0,Central
US-2015-159982,2015-11-28,2015-12-04,Standard Class,DR-12880,Daniel Gates,"60623,Chicago",TEC-PH-10001580,647.9,6.0,0.2,56.69,Dan Reichenbach,Corporate,Logitech Mobile Speakerphone P710e - speaker phone,Technology,Phones,Charlie,Alisha Cordwell,Chicago,Illinois,60623.0,Central
CA-2017-163139,2017-12-01,2017-12-03,Second Class,CC-12670,Organic,"10009,New York City",TEC-AC-10000290,20.37,3.0,0.0,6.93,Craig Carreira,Consumer,Sabrent 4-Port USB 2.0 Hub,Technology,Accessories,Organic,Organic,New York City,New York,10009.0,East
CA-2017-163139,2017-12-01,2017-12-03,Second Class,CC-12670,Organic,"10009,New York City",OFF-ST-10002790,221.55,3.0,0.0,6.65,Craig Carreira,Consumer,Safco Industrial Shelving,Office Supplies,Storage,Organic,Organic,New York City,New York,10009.0,East
CA-2017-163139,2017-12-01,2017-12-03,Second Class,CC-12670,Organic,"10009,New York City",OFF-BI-10003460,17.52,5.0,0.2,6.13,Craig Carreira,Consumer,Acco 3-Hole Punch,Office Supplies,Binders,Organic,Organic,New York City,New York,10009.0,East
US-2017-155299,2017-06-08,2017-06-12,Standard Class,Dl-13600,Jimmy Grey,"77506,Pasadena",OFF-AP-10002203,1.62,2.0,0.8,-4.47,Dorris liebe,Corporate,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,Office Supplies,Appliances,Charlie,Alisha Cordwell,Pasadena,Texas,77506.0,Central
US-2014-106992,2014-09-19,2014-09-21,Second Class,SB-20290,Steve Pepple,"77036,Houston",TEC-MA-10000822,3059.98,3.0,0.4,-510.0,Sean Braxton,Corporate,Lexmark MX611dhe Monochrome Laser Printer,Technology,Machines,Bravo,Tracy Banks,Houston,Texas,77036.0,Central
US-2014-106992,2014-09-19,2014-09-21,Second Class,SB-20290,Abigail Thompson,"77036,Houston",TEC-MA-10003353,2519.96,7.0,0.4,-252.0,Sean Braxton,Corporate,Xerox WorkCentre 6505DN Laser Multifunction Printer,Technology,Machines,Bravo,Tracy Banks,Houston,Texas,77036.0,Central
CA-2016-125318,2016-06-06,2016-06-13,Standard Class,RC-19825,Organic,"60610,Chicago",TEC-PH-10001433,328.22,4.0,0.2,28.72,Roy Collins,Consumer,Cisco Small Business SPA 502G VoIP phone,Technology,Phones,Organic,Organic,Chicago,Illinois,60610.0,Central
CA-2015-155040,2015-11-10,2015-11-15,Standard Class,AH-10210,Organic,"94513,Brentwood",TEC-AC-10004469,79.9,2.0,0.0,35.16,Alan Hwang,Consumer,Microsoft Sculpt Comfort Mouse,Technology,Accessories,Organic,Organic,Brentwood,California,94513.0,West
CA-2017-136826,2017-06-16,2017-06-20,Standard Class,CB-12535,Steve Pepple,"27514,Chapel Hill",OFF-AR-10003602,14.02,3.0,0.2,4.73,Claudia Bergmann,Corporate,"Quartet Omega Colored Chalk, 12/Pack",Office Supplies,Art,Bravo,Tracy Banks,Chapel Hill,North Carolina,27514.0,South
CA-2016-111010,2016-01-22,2016-01-28,Standard Class,PG-18895,Organic,"7960,Morristown",OFF-FA-10003472,7.56,6.0,0.0,0.3,Paul Gonzalez,Consumer,Bagged Rubber Bands,Office Supplies,Fasteners,Organic,Organic,Morristown,New Jersey,7960.0,East
US-2017-145366,2017-12-09,2017-12-13,Standard Class,CA-12310,Mary Gerrard,"45231,Cincinnati",OFF-ST-10004180,37.21,1.0,0.2,-7.44,Christine Abelman,Corporate,Safco Commercial Shelving,Office Supplies,Storage,Delta,Britanny Bold,Cincinnati,Ohio,45231.0,East
US-2017-145366,2017-12-09,2017-12-13,Standard Class,CA-12310,Jimmy Grey,"45231,Cincinnati",OFF-EN-10004386,57.58,3.0,0.2,21.59,Christine Abelman,Corporate,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Office Supplies,Envelopes,Charlie,Alisha Cordwell,Cincinnati,Ohio,45231.0,East
CA-2017-163979,2017-12-28,2018-01-02,Second Class,KH-16690,Jessica Smith,"94110,San Francisco",OFF-ST-10003208,725.84,4.0,0.0,210.49,Kristen Hastings,Corporate,Adjustable Depth Letter/Legal Cart,Office Supplies,Storage,Delta,Britanny Bold,San Francisco,California,94110.0,West
CA-2015-155334,2015-07-30,2015-07-31,First Class,HA-14920,Organic,"94109,San Francisco",TEC-AC-10003628,209.93,7.0,0.0,92.37,Helen Andreada,Consumer,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,Accessories,Organic,Organic,San Francisco,California,94109.0,West
CA-2015-155334,2015-07-30,2015-07-31,First Class,HA-14920,Organic,"94109,San Francisco",FUR-FU-10003274,5.28,3.0,0.0,2.32,Helen Andreada,Consumer,Regeneration Desk Collection,Furniture,Furnishings,Organic,Organic,San Francisco,California,94109.0,West
CA-2015-155334,2015-07-30,2015-07-31,First Class,HA-14920,Organic,"94109,San Francisco",OFF-BI-10002557,10.92,3.0,0.2,4.1,Helen Andreada,Consumer,Presstex Flexible Ring Binders,Office Supplies,Binders,Organic,Organic,San Francisco,California,94109.0,West
CA-2017-118136,2017-09-16,2017-09-17,First Class,BB-10990,Erica Jones,"90301,Inglewood",OFF-PA-10002615,8.82,2.0,0.0,4.06,Barry Blumstein,Corporate,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",Office Supplies,Paper,Alfa,James Goodwill,Inglewood,California,90301.0,West
CA-2017-118136,2017-09-16,2017-09-17,First Class,BB-10990,Morris Garcia,"90301,Inglewood",OFF-AR-10001427,5.98,1.0,0.0,1.55,Barry Blumstein,Corporate,Newell 330,Office Supplies,Art,Bravo,Tracy Banks,Inglewood,California,90301.0,West
CA-2017-132976,2017-10-13,2017-10-17,Standard Class,AG-10495,Sheila Stones,"19140,Philadelphia",OFF-PA-10000673,11.65,2.0,0.2,4.08,Andrew Gjertsen,Corporate,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",Office Supplies,Paper,Delta,Britanny Bold,Philadelphia,Pennsylvania,19140.0,East
CA-2017-132976,2017-10-13,2017-10-17,Standard Class,AG-10495,Sheila Stones,"19140,Philadelphia",OFF-PA-10004470,18.18,4.0,0.2,5.91,Andrew Gjertsen,Corporate,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Office Supplies,Paper,Delta,Britanny Bold,Philadelphia,Pennsylvania,19140.0,East
CA-2017-132976,2017-10-13,2017-10-17,Standard Class,AG-10495,Jessica Smith,"19140,Philadelphia",OFF-ST-10000876,59.71,6.0,0.2,5.97,Andrew Gjertsen,Corporate,Eldon Simplefile Box Office,Office Supplies,Storage,Delta,Britanny Bold,Philadelphia,Pennsylvania,19140.0,East
CA-2017-132976,2017-10-13,2017-10-17,Standard Class,AG-10495,Stella Given,"19140,Philadelphia",OFF-LA-10002043,24.84,3.0,0.2,8.69,Andrew Gjertsen,Corporate,Avery 489,Office Supplies,Labels,Charlie,Alisha Cordwell,Philadelphia,Pennsylvania,19140.0,East
US-2015-161991,2015-09-26,2015-09-28,Second Class,SC-20725,Organic,"77070,Houston",OFF-BI-10004967,2.08,5.0,0.8,-3.43,Steven Cartwright,Consumer,Round Ring Binders,Office Supplies,Binders,Organic,Organic,Houston,Texas,77070.0,Central
US-2015-161991,2015-09-26,2015-09-28,Second Class,SC-20725,Organic,"77070,Houston",TEC-PH-10001760,1114.4,7.0,0.2,376.11,Steven Cartwright,Consumer,Bose SoundLink Bluetooth Speaker,Technology,Phones,Organic,Organic,Houston,Texas,77070.0,Central
CA-2015-130890,2015-11-02,2015-11-06,Standard Class,JO-15280,Organic,"90004,Los Angeles",FUR-TA-10002903,1038.84,5.0,0.2,51.94,Jas O'Carroll,Consumer,"Bevis Round Bullnose 29"" High Table Top",Furniture,Tables,Organic,Organic,Los Angeles,California,90004.0,West
CA-2015-130883,2015-09-26,2015-10-02,Standard Class,TB-21520,Organic,"97206,Portland",OFF-PA-10000474,141.76,5.0,0.2,47.84,Tracy Blumstein,Consumer,Easy-staple paper,Office Supplies,Paper,Organic,Organic,Portland,Oregon,97206.0,West
CA-2015-130883,2015-09-26,2015-10-02,Standard Class,TB-21520,Organic,"97206,Portland",TEC-AC-10001956,239.8,5.0,0.2,47.96,Tracy Blumstein,Consumer,Microsoft Arc Touch Mouse,Technology,Accessories,Organic,Organic,Portland,Oregon,97206.0,West
CA-2015-130883,2015-09-26,2015-10-02,Standard Class,TB-21520,Organic,"97206,Portland",OFF-PA-10004100,31.1,6.0,0.2,10.89,Tracy Blumstein,Consumer,Xerox 216,Office Supplies,Paper,Organic,Organic,Portland,Oregon,97206.0,West
CA-2016-112697,2016-12-18,2016-12-20,Second Class,AH-10195,Alan Ray,"33319,Tamarac",OFF-BI-10000778,254.06,7.0,0.7,-169.37,Alan Haines,Corporate,GBC VeloBinder Electric Binding Machine,Office Supplies,Binders,Alfa,James Goodwill,Tamarac,Florida,33319.0,South
CA-2016-112697,2016-12-18,2016-12-20,Second Class,AH-10195,Stella Given,"33319,Tamarac",OFF-AP-10002684,194.53,2.0,0.2,24.32,Alan Haines,Corporate,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",Office Supplies,Appliances,Charlie,Alisha Cordwell,Tamarac,Florida,33319.0,South
CA-2016-112697,2016-12-18,2016-12-20,Second Class,AH-10195,Abigail Thompson,"33319,Tamarac",OFF-SU-10000646,961.48,5.0,0.2,-204.31,Alan Haines,Corporate,Premier Automatic Letter Opener,Office Supplies,Supplies,Bravo,Tracy Banks,Tamarac,Florida,33319.0,South
CA-2016-110772,2016-11-20,2016-11-24,Second Class,NZ-18565,Organic,"43229,Columbus",OFF-FA-10002983,19.1,7.0,0.2,6.68,Nick Zandusky,Home Office,Advantus SlideClip Paper Clips,Office Supplies,Fasteners,Organic,Organic,Columbus,Ohio,43229.0,East
CA-2016-110772,2016-11-20,2016-11-24,Second Class,NZ-18565,Organic,"43229,Columbus",OFF-LA-10004689,18.5,8.0,0.2,6.24,Nick Zandusky,Home Office,Avery 512,Office Supplies,Labels,Organic,Organic,Columbus,Ohio,43229.0,East
CA-2016-110772,2016-11-20,2016-11-24,Second Class,NZ-18565,Organic,"43229,Columbus",TEC-AC-10002001,255.98,2.0,0.2,54.4,Nick Zandusky,Home Office,Logitech Wireless Gaming Headset G930,Technology,Accessories,Organic,Organic,Columbus,Ohio,43229.0,East
CA-2016-110772,2016-11-20,2016-11-24,Second Class,NZ-18565,Jessica Smith,"43229,Columbus",FUR-BO-10004709,86.97,3.0,0.5,-48.7,Nick Zandusky,Home Office,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Furniture,Bookcases,Delta,Britanny Bold,Columbus,Ohio,43229.0,East
CA-2014-111451,2014-12-26,2014-12-28,First Class,KL-16555,Daniel Gates,"80906,Colorado Springs",FUR-FU-10004091,300.42,8.0,0.2,78.86,Kelly Lampkin,Corporate,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Furniture,Furnishings,Charlie,Alisha Cordwell,Colorado Springs,Colorado,80906.0,West
CA-2014-111451,2014-12-26,2014-12-28,First Class,KL-16555,Erica Jones,"80906,Colorado Springs",FUR-CH-10001891,230.35,3.0,0.2,20.16,Kelly Lampkin,Corporate,Global Deluxe Office Fabric Chairs,Furniture,Chairs,Alfa,James Goodwill,Colorado Springs,Colorado,80906.0,West
CA-2014-111451,2014-12-26,2014-12-28,First Class,KL-16555,Steve Pepple,"80906,Colorado Springs",FUR-FU-10002918,218.35,3.0,0.2,-24.56,Kelly Lampkin,Corporate,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Furniture,Furnishings,Bravo,Tracy Banks,Colorado Springs,Colorado,80906.0,West
CA-2014-111451,2014-12-26,2014-12-28,First Class,KL-16555,Anne Wu,"80906,Colorado Springs",OFF-BI-10004593,78.6,5.0,0.7,-62.88,Kelly Lampkin,Corporate,Ibico Laser Imprintable Binding System Covers,Office Supplies,Binders,Delta,Britanny Bold,Colorado Springs,Colorado,80906.0,West
CA-2014-111451,2014-12-26,2014-12-28,First Class,KL-16555,Sheila Stones,"80906,Colorado Springs",OFF-FA-10004854,27.55,3.0,0.2,9.3,Kelly Lampkin,Corporate,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Office Supplies,Fasteners,Delta,Britanny Bold,Colorado Springs,Colorado,80906.0,West
CA-2016-142545,2016-10-28,2016-11-03,Standard Class,JD-15895,Steve Pepple,"7109,Belleville",OFF-PA-10002105,32.4,5.0,0.0,15.55,Jonathan Doherty,Corporate,Xerox 223,Office Supplies,Paper,Bravo,Tracy Banks,Belleville,New Jersey,7109.0,East
CA-2016-142545,2016-10-28,2016-11-03,Standard Class,JD-15895,Abigail Thompson,"7109,Belleville",OFF-ST-10002756,1082.48,8.0,0.0,10.82,Jonathan Doherty,Corporate,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Office Supplies,Storage,Bravo,Tracy Banks,Belleville,New Jersey,7109.0,East
CA-2016-142545,2016-10-28,2016-11-03,Standard Class,JD-15895,Steve Pepple,"7109,Belleville",OFF-PA-10004243,56.91,3.0,0.0,27.32,Jonathan Doherty,Corporate,Xerox 1939,Office Supplies,Paper,Bravo,Tracy Banks,Belleville,New Jersey,7109.0,East
CA-2016-142545,2016-10-28,2016-11-03,Standard Class,JD-15895,Jimmy Grey,"7109,Belleville",FUR-FU-10001861,77.6,4.0,0.0,38.02,Jonathan Doherty,Corporate,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",Furniture,Furnishings,Charlie,Alisha Cordwell,Belleville,New Jersey,7109.0,East
CA-2016-142545,2016-10-28,2016-11-03,Standard Class,JD-15895,Jimmy Grey,"7109,Belleville",OFF-BI-10002706,14.28,1.0,0.0,6.57,Jonathan Doherty,Corporate,Avery Premier Heavy-Duty Binder with Round Locking Rings,Office Supplies,Binders,Charlie,Alisha Cordwell,Belleville,New Jersey,7109.0,East
US-2017-152380,2017-11-19,2017-11-23,Standard Class,JH-15910,Organic,"60623,Chicago",FUR-TA-10002533,219.08,3.0,0.5,-131.45,Jonathan Howell,Consumer,BPI Conference Tables,Furniture,Tables,Organic,Organic,Chicago,Illinois,60623.0,Central
CA-2015-144253,2015-05-04,2015-05-09,Second Class,AS-10225,Alan Ray,"10024,New York City",FUR-FU-10002671,26.8,2.0,0.0,12.86,Alan Schoenberger,Corporate,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,Furniture,Furnishings,Alfa,James Goodwill,New York City,New York,10024.0,East
CA-2014-130960,2014-12-30,2015-01-04,Standard Class,KB-16600,Steve Pepple,"48180,Taylor",OFF-AR-10003651,9.84,3.0,0.0,2.85,Ken Brennan,Corporate,Newell 350,Office Supplies,Art,Bravo,Tracy Banks,Taylor,Michigan,48180.0,Central
CA-2014-111003,2014-06-01,2014-06-06,Standard Class,CR-12625,Organic,"8701,Lakewood",OFF-BI-10001072,45.48,3.0,0.0,20.92,Corey Roper,Home Office,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",Office Supplies,Binders,Organic,Organic,Lakewood,New Jersey,8701.0,East
CA-2014-111003,2014-06-01,2014-06-06,Standard Class,CR-12625,Organic,"8701,Lakewood",OFF-AR-10002135,289.2,6.0,0.0,83.87,Corey Roper,Home Office,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,Office Supplies,Art,Organic,Organic,Lakewood,New Jersey,8701.0,East
CA-2017-126774,2017-04-15,2017-04-17,First Class,SH-20395,Organic,"22204,Arlington",OFF-AR-10002804,4.89,1.0,0.0,2.0,Shahid Hopkins,Consumer,Faber Castell Col-Erase Pencils,Office Supplies,Art,Organic,Organic,Arlington,Virginia,22204.0,South
CA-2016-142902,2016-09-12,2016-09-14,Second Class,BP-11185,Erica Jones,"80004,Arvada",FUR-FU-10001918,15.14,4.0,0.2,3.59,Ben Peterman,Corporate,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Furniture,Furnishings,Alfa,James Goodwill,Arvada,Colorado,80004.0,West
CA-2016-142902,2016-09-12,2016-09-14,Second Class,BP-11185,Daniel Gates,"80004,Arvada",FUR-CH-10004086,466.77,2.0,0.2,52.51,Ben Peterman,Corporate,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,Furniture,Chairs,Charlie,Alisha Cordwell,Arvada,Colorado,80004.0,West
CA-2016-142902,2016-09-12,2016-09-14,Second Class,BP-11185,Daniel Gates,"80004,Arvada",FUR-FU-10001756,15.23,1.0,0.2,1.71,Ben Peterman,Corporate,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Furniture,Furnishings,Charlie,Alisha Cordwell,Arvada,Colorado,80004.0,West
CA-2016-142902,2016-09-12,2016-09-14,Second Class,BP-11185,Steve Pepple,"80004,Arvada",OFF-LA-10000634,6.26,3.0,0.2,2.04,Ben Peterman,Corporate,Avery 509,Office Supplies,Labels,Bravo,Tracy Banks,Arvada,Colorado,80004.0,West
CA-2014-120887,2014-09-27,2014-10-03,Standard Class,TS-21205,Alan Ray,"7601,Hackensack",FUR-FU-10001588,87.54,3.0,0.0,37.64,Thomas Seio,Corporate,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",Furniture,Furnishings,Alfa,James Goodwill,Hackensack,New Jersey,7601.0,East
CA-2014-167850,2014-08-09,2014-08-16,Standard Class,AG-10525,Morris Garcia,"33710,Saint Petersburg",TEC-PH-10002398,178.38,2.0,0.2,22.3,Andy Gerbode,Corporate,AT&T 1070 Corded Phone,Technology,Phones,Bravo,Tracy Banks,Saint Petersburg,Florida,33710.0,South
CA-2014-167850,2014-08-09,2014-08-16,Standard Class,AG-10525,Stella Given,"33710,Saint Petersburg",OFF-PA-10001937,15.55,3.0,0.2,5.44,Andy Gerbode,Corporate,Xerox 21,Office Supplies,Paper,Charlie,Alisha Cordwell,Saint Petersburg,Florida,33710.0,South
CA-2014-164259,2014-12-28,2014-12-30,First Class,SP-20860,Steve Pepple,"19143,Philadelphia",OFF-AR-10003373,99.14,4.0,0.2,8.67,Sung Pak,Corporate,"Boston School Pro Electric Pencil Sharpener, 1670",Office Supplies,Art,Bravo,Tracy Banks,Philadelphia,Pennsylvania,19143.0,East
CA-2014-164973,2014-11-04,2014-11-09,Standard Class,NM-18445,Mary Gerrard,"10024,New York City",FUR-CH-10002602,135.88,1.0,0.1,24.16,Nathan Mautz,Home Office,DMI Arturo Collection Mission-style Design Wood Chair,Furniture,Chairs,Delta,Britanny Bold,New York City,New York,10024.0,East
CA-2014-164973,2014-11-04,2014-11-09,Standard Class,NM-18445,Organic,"10024,New York City",TEC-MA-10002927,3991.98,2.0,0.0,1995.99,Nathan Mautz,Home Office,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,Technology,Machines,Organic,Organic,New York City,New York,10024.0,East
CA-2014-164973,2014-11-04,2014-11-09,Standard Class,NM-18445,Organic,"10024,New York City",TEC-PH-10004093,275.94,6.0,0.0,80.02,Nathan Mautz,Home Office,Panasonic Kx-TS550,Technology,Phones,Organic,Organic,New York City,New York,10024.0,East
CA-2014-164973,2014-11-04,2014-11-09,Standard Class,NM-18445,Jimmy Grey,"10024,New York City",TEC-AC-10000892,360.0,4.0,0.0,129.6,Nathan Mautz,Home Office,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,Technology,Accessories,Charlie,Alisha Cordwell,New York City,New York,10024.0,East
CA-2014-164973,2014-11-04,2014-11-09,Standard Class,NM-18445,Organic,"10024,New York City",OFF-ST-10002974,43.57,1.0,0.0,13.07,Nathan Mautz,Home Office,"Trav-L-File Heavy-Duty Shuttle II, Black",Office Supplies,Storage,Organic,Organic,New York City,New York,10024.0,East
